time,battery,temperature,radar_0,radar_1,radar_2,radar_3,radar_4,radar_5,radar_6,radar_7,package_type,f_cnt,dr,snr,rssi,hw_fw_version,time_hour,temperature_2m,relative_humidity_2m,precipitation,surface_pressure,cloud_cover,et0_fao_evapotranspiration,wind_speed_10m,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,psensor,id,radar_cluster
2024-03-01 22:39:57.786,3.06,4.25,8.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,PackageType.HEART_BEAT,1506.0,3.0,-1.0,-89.0,DataVersion.HW_2FW2_X_X,2024-03-01 22:00:00,4.8805003,94.89232,0.0,1004.4582,100.0,0.0,8.225035,5.0305004,0.269,BIKELANE,2024-03-01 22:39:57.786_BIKELANE,no_detection
2024-03-01 23:09:57.857,3.06,4.25,6.0,6.0,5.0,6.0,6.0,5.0,5.0,7.0,PackageType.HEART_BEAT,1507.0,3.0,-2.2,-91.0,DataVersion.HW_2FW2_X_X,2024-03-01 23:00:00,5.3805003,93.59492,0.0,1004.3635,100.0,0.0,8.854829,5.0805,0.269,BIKELANE,2024-03-01 23:09:57.857_BIKELANE,no_detection
2024-03-01 23:39:56.780,3.04,4.5,4.0,6.0,5.0,4.0,5.0,5.0,5.0,5.0,PackageType.HEART_BEAT,1508.0,3.0,0.2,-89.0,DataVersion.HW_2FW2_X_X,2024-03-01 23:00:00,5.3805003,93.59492,0.0,1004.3635,100.0,0.0,8.854829,5.0805,0.269,BIKELANE,2024-03-01 23:39:56.780_BIKELANE,no_detection
2024-03-02 00:09:56.542,3.06,4.5,5.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,PackageType.HEART_BEAT,1509.0,3.0,-2.2,-89.0,DataVersion.HW_2FW2_X_X,2024-03-02 00:00:00,5.3305,94.249344,0.0,1004.3629,100.0,0.0,8.557102,5.0805,0.268,BIKELANE,2024-03-02 00:09:56.542_BIKELANE,no_detection
2024-03-02 00:39:52.982,3.04,4.375,5.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,PackageType.HEART_BEAT,1510.0,3.0,-4.5,-92.0,DataVersion.HW_2FW2_X_X,2024-03-02 00:00:00,5.3305,94.249344,0.0,1004.3629,100.0,0.0,8.557102,5.0805,0.268,BIKELANE,2024-03-02 00:39:52.982_BIKELANE,no_detection
2024-03-02 01:09:50.266,3.06,4.5,5.0,4.0,5.0,5.0,5.0,6.0,6.0,4.0,PackageType.HEART_BEAT,1511.0,3.0,-1.5,-86.0,DataVersion.HW_2FW2_X_X,2024-03-02 01:00:00,5.1305003,94.570816,0.0,1004.5604,100.0,0.0,11.841756,5.1305003,0.268,BIKELANE,2024-03-02 01:09:50.266_BIKELANE,no_detection
2024-03-02 01:39:48.746,3.06,4.5,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,PackageType.HEART_BEAT,1512.0,3.0,-1.5,-91.0,DataVersion.HW_2FW2_X_X,2024-03-02 01:00:00,5.1305003,94.570816,0.0,1004.5604,100.0,0.0,11.841756,5.1305003,0.268,BIKELANE,2024-03-02 01:39:48.746_BIKELANE,no_detection
2024-03-02 02:09:47.311,3.04,4.625,7.0,5.0,7.0,7.0,5.0,5.0,5.0,4.0,PackageType.HEART_BEAT,1514.0,3.0,0.2,-87.0,DataVersion.HW_2FW2_X_X,2024-03-02 02:00:00,5.0305004,94.89834,0.0,1004.3598,100.0,0.0,12.429127,5.0805,0.268,BIKELANE,2024-03-02 02:09:47.311_BIKELANE,no_detection
2024-03-02 02:39:50.325,3.06,4.75,7.0,7.0,6.0,5.0,5.0,6.0,6.0,4.0,PackageType.HEART_BEAT,1515.0,3.0,-0.2,-86.0,DataVersion.HW_2FW2_X_X,2024-03-02 02:00:00,5.0305004,94.89834,0.0,1004.3598,100.0,0.0,12.429127,5.0805,0.268,BIKELANE,2024-03-02 02:39:50.325_BIKELANE,no_detection
2024-03-02 03:09:45.667,3.06,4.75,7.0,7.0,5.0,5.0,5.0,5.0,5.0,6.0,PackageType.HEART_BEAT,1516.0,3.0,-2.5,-91.0,DataVersion.HW_2FW2_X_X,2024-03-02 03:00:00,4.8305,96.56726,0.3,1003.7595,100.0,0.0,13.084402,4.9805,0.269,BIKELANE,2024-03-02 03:09:45.667_BIKELANE,no_detection
2024-03-02 03:39:44.762,3.06,4.875,5.0,6.0,5.0,6.0,6.0,5.0,5.0,7.0,PackageType.HEART_BEAT,1517.0,3.0,-0.8,-91.0,DataVersion.HW_2FW2_X_X,2024-03-02 03:00:00,4.8305,96.56726,0.3,1003.7595,100.0,0.0,13.084402,4.9805,0.269,BIKELANE,2024-03-02 03:39:44.762_BIKELANE,no_detection
