time,battery,temperature,x,y,z,radar_0,radar_1,radar_2,radar_3,radar_4,radar_5,radar_6,radar_7,package_type,f_cnt,dr,snr,rssi,hw_fw_version,time_hour,temperature_2m,precipitation,psensor,id,mag_cluster,radar_cluster
2024-04-19 18:33:24.272,3.18,10.875,298.0,-480.0,-748.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,PackageType.HEART_BEAT,4074.0,5.0,7.8,-80.0,DataVersion.HW_2FW2_X_X,2024-04-19 18:00:00,6.4305,0.0,BUILDING,2024-04-19 18:33:24.272_BUILDING,no_detection,0
2024-04-19 18:43:23.272,3.18,10.375,313.0,-481.0,-758.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,PackageType.HEART_BEAT,4074.0,5.0,7.8,-80.0,DataVersion.HW_2FW2_X_X,2024-04-19 18:00:00,6.4305,0.0,BUILDING,2024-04-19 18:43:23.272_BUILDING,no_detection,0
2024-04-19 18:53:24.272,3.18,9.75,312.0,-485.0,-762.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,PackageType.HEART_BEAT,4074.0,5.0,7.8,-80.0,DataVersion.HW_2FW2_X_X,2024-04-19 18:00:00,6.4305,0.0,BUILDING,2024-04-19 18:53:24.272_BUILDING,no_detection,0
2024-04-19 19:03:24.477,3.18,9.375,320.0,-481.0,-767.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,PackageType.HEART_BEAT,4075.0,5.0,8.0,-79.0,DataVersion.HW_2FW2_X_X,2024-04-19 19:00:00,5.8805003,0.0,BUILDING,2024-04-19 19:03:24.477_BUILDING,no_detection,0
2024-04-19 19:13:24.477,3.18,9.125,322.0,-481.0,-774.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,PackageType.HEART_BEAT,4075.0,5.0,8.0,-79.0,DataVersion.HW_2FW2_X_X,2024-04-19 19:00:00,5.8805003,0.0,BUILDING,2024-04-19 19:13:24.477_BUILDING,no_detection,0
2024-04-19 19:23:24.477,3.18,8.75,332.0,-484.0,-780.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,PackageType.HEART_BEAT,4075.0,5.0,8.0,-79.0,DataVersion.HW_2FW2_X_X,2024-04-19 19:00:00,5.8805003,0.0,BUILDING,2024-04-19 19:23:24.477_BUILDING,no_detection,0
2024-04-19 19:33:23.973,3.18,8.25,339.0,-487.0,-784.0,6.0,6.0,6.0,7.0,7.0,4.0,6.0,6.0,PackageType.HEART_BEAT,4076.0,5.0,7.0,-80.0,DataVersion.HW_2FW2_X_X,2024-04-19 19:00:00,5.8805003,0.0,BUILDING,2024-04-19 19:33:23.973_BUILDING,no_detection,0
2024-04-19 19:43:21.973,3.18,8.0,340.0,-485.0,-787.0,6.0,6.0,6.0,7.0,7.0,4.0,6.0,6.0,PackageType.HEART_BEAT,4076.0,5.0,7.0,-80.0,DataVersion.HW_2FW2_X_X,2024-04-19 19:00:00,5.8805003,0.0,BUILDING,2024-04-19 19:43:21.973_BUILDING,no_detection,0
2024-04-19 19:53:24.973,3.18,7.625,346.0,-485.0,-792.0,6.0,6.0,6.0,7.0,7.0,4.0,6.0,6.0,PackageType.HEART_BEAT,4076.0,5.0,7.0,-80.0,DataVersion.HW_2FW2_X_X,2024-04-19 19:00:00,5.8805003,0.0,BUILDING,2024-04-19 19:53:24.973_BUILDING,no_detection,0
2024-04-19 20:03:25.169,3.18,7.25,351.0,-487.0,-800.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,PackageType.HEART_BEAT,4077.0,5.0,7.5,-80.0,DataVersion.HW_2FW2_X_X,2024-04-19 20:00:00,4.5805,0.0,BUILDING,2024-04-19 20:03:25.169_BUILDING,no_detection,0
2024-04-19 20:13:28.169,3.18,7.0,354.0,-487.0,-808.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,PackageType.HEART_BEAT,4077.0,5.0,7.5,-80.0,DataVersion.HW_2FW2_X_X,2024-04-19 20:00:00,4.5805,0.0,BUILDING,2024-04-19 20:13:28.169_BUILDING,no_detection,0
2024-04-19 20:23:27.169,3.18,6.875,357.0,-490.0,-806.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,PackageType.HEART_BEAT,4077.0,5.0,7.5,-80.0,DataVersion.HW_2FW2_X_X,2024-04-19 20:00:00,4.5805,0.0,BUILDING,2024-04-19 20:23:27.169_BUILDING,no_detection,0
2024-04-19 20:33:27.428,3.18,6.75,358.0,-488.0,-809.0,6.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,PackageType.HEART_BEAT,4078.0,5.0,6.8,-80.0,DataVersion.HW_2FW2_X_X,2024-04-19 20:00:00,4.5805,0.0,BUILDING,2024-04-19 20:33:27.428_BUILDING,no_detection,0
2024-04-19 20:43:26.428,3.18,6.5,363.0,-492.0,-813.0,6.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,PackageType.HEART_BEAT,4078.0,5.0,6.8,-80.0,DataVersion.HW_2FW2_X_X,2024-04-19 20:00:00,4.5805,0.0,BUILDING,2024-04-19 20:43:26.428_BUILDING,no_detection,0
2024-04-19 20:53:26.428,3.18,6.25,365.0,-491.0,-815.0,6.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,PackageType.HEART_BEAT,4078.0,5.0,6.8,-80.0,DataVersion.HW_2FW2_X_X,2024-04-19 20:00:00,4.5805,0.0,BUILDING,2024-04-19 20:53:26.428_BUILDING,no_detection,0
2024-04-19 21:03:26.631,3.18,6.0,367.0,-493.0,-821.0,5.0,4.0,4.0,4.0,5.0,6.0,6.0,4.0,PackageType.HEART_BEAT,4079.0,5.0,6.5,-80.0,DataVersion.HW_2FW2_X_X,2024-04-19 21:00:00,2.7305,0.0,BUILDING,2024-04-19 21:03:26.631_BUILDING,no_detection,0
2024-04-19 21:13:27.631,3.18,5.875,371.0,-493.0,-819.0,5.0,4.0,4.0,4.0,5.0,6.0,6.0,4.0,PackageType.HEART_BEAT,4079.0,5.0,6.5,-80.0,DataVersion.HW_2FW2_X_X,2024-04-19 21:00:00,2.7305,0.0,BUILDING,2024-04-19 21:13:27.631_BUILDING,no_detection,0
2024-04-19 21:23:27.631,3.18,5.625,371.0,-493.0,-819.0,5.0,4.0,4.0,4.0,5.0,6.0,6.0,4.0,PackageType.HEART_BEAT,4079.0,5.0,6.5,-80.0,DataVersion.HW_2FW2_X_X,2024-04-19 21:00:00,2.7305,0.0,BUILDING,2024-04-19 21:23:27.631_BUILDING,no_detection,0
2024-04-19 21:33:28.719,3.18,5.5,374.0,-490.0,-825.0,7.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,PackageType.HEART_BEAT,4080.0,5.0,8.0,-78.0,DataVersion.HW_2FW2_X_X,2024-04-19 21:00:00,2.7305,0.0,BUILDING,2024-04-19 21:33:28.719_BUILDING,no_detection,0
2024-04-19 21:43:27.719,3.18,5.375,377.0,-490.0,-828.0,7.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,PackageType.HEART_BEAT,4080.0,5.0,8.0,-78.0,DataVersion.HW_2FW2_X_X,2024-04-19 21:00:00,2.7305,0.0,BUILDING,2024-04-19 21:43:27.719_BUILDING,no_detection,0
2024-04-19 21:53:28.719,3.18,5.25,379.0,-494.0,-828.0,7.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,PackageType.HEART_BEAT,4080.0,5.0,8.0,-78.0,DataVersion.HW_2FW2_X_X,2024-04-19 21:00:00,2.7305,0.0,BUILDING,2024-04-19 21:53:28.719_BUILDING,no_detection,0
2024-04-19 22:03:25.372,3.18,5.125,378.0,-492.0,-836.0,7.0,5.0,6.0,6.0,5.0,4.0,7.0,7.0,PackageType.HEART_BEAT,4081.0,5.0,8.0,-77.0,DataVersion.HW_2FW2_X_X,2024-04-19 22:00:00,2.2805,0.0,BUILDING,2024-04-19 22:03:25.372_BUILDING,no_detection,0
2024-04-19 22:13:25.372,3.18,5.0,382.0,-496.0,-831.0,7.0,5.0,6.0,6.0,5.0,4.0,7.0,7.0,PackageType.HEART_BEAT,4081.0,5.0,8.0,-77.0,DataVersion.HW_2FW2_X_X,2024-04-19 22:00:00,2.2805,0.0,BUILDING,2024-04-19 22:13:25.372_BUILDING,no_detection,0
2024-04-19 22:23:23.372,3.18,4.875,381.0,-491.0,-838.0,7.0,5.0,6.0,6.0,5.0,4.0,7.0,7.0,PackageType.HEART_BEAT,4081.0,5.0,8.0,-77.0,DataVersion.HW_2FW2_X_X,2024-04-19 22:00:00,2.2805,0.0,BUILDING,2024-04-19 22:23:23.372_BUILDING,no_detection,0
2024-04-19 22:33:22.345,3.18,4.75,385.0,-492.0,-835.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,PackageType.HEART_BEAT,4082.0,5.0,7.5,-79.0,DataVersion.HW_2FW2_X_X,2024-04-19 22:00:00,2.2805,0.0,BUILDING,2024-04-19 22:33:22.345_BUILDING,no_detection,0
2024-04-19 22:43:23.345,3.18,4.625,385.0,-491.0,-836.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,PackageType.HEART_BEAT,4082.0,5.0,7.5,-79.0,DataVersion.HW_2FW2_X_X,2024-04-19 22:00:00,2.2805,0.0,BUILDING,2024-04-19 22:43:23.345_BUILDING,no_detection,0
2024-04-19 22:53:22.345,3.18,4.625,388.0,-493.0,-839.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,PackageType.HEART_BEAT,4082.0,5.0,7.5,-79.0,DataVersion.HW_2FW2_X_X,2024-04-19 22:00:00,2.2805,0.0,BUILDING,2024-04-19 22:53:22.345_BUILDING,no_detection,0
2024-04-19 23:03:19.744,3.18,4.5,386.0,-491.0,-842.0,7.0,5.0,7.0,7.0,4.0,6.0,6.0,5.0,PackageType.HEART_BEAT,4083.0,5.0,7.8,-78.0,DataVersion.HW_2FW2_X_X,2024-04-19 23:00:00,1.6805,0.0,BUILDING,2024-04-19 23:03:19.744_BUILDING,no_detection,0
2024-04-19 23:13:16.744,3.18,4.375,385.0,-493.0,-842.0,7.0,5.0,7.0,7.0,4.0,6.0,6.0,5.0,PackageType.HEART_BEAT,4083.0,5.0,7.8,-78.0,DataVersion.HW_2FW2_X_X,2024-04-19 23:00:00,1.6805,0.0,BUILDING,2024-04-19 23:13:16.744_BUILDING,no_detection,0
2024-04-19 23:23:16.744,3.18,4.375,385.0,-494.0,-845.0,7.0,5.0,7.0,7.0,4.0,6.0,6.0,5.0,PackageType.HEART_BEAT,4083.0,5.0,7.8,-78.0,DataVersion.HW_2FW2_X_X,2024-04-19 23:00:00,1.6805,0.0,BUILDING,2024-04-19 23:23:16.744_BUILDING,no_detection,0
2024-04-19 23:33:13.328,3.18,4.25,389.0,-493.0,-845.0,8.0,6.0,6.0,7.0,7.0,5.0,5.0,5.0,PackageType.HEART_BEAT,4084.0,5.0,6.8,-80.0,DataVersion.HW_2FW2_X_X,2024-04-19 23:00:00,1.6805,0.0,BUILDING,2024-04-19 23:33:13.328_BUILDING,no_detection,0
2024-04-19 23:43:14.328,3.18,4.25,389.0,-492.0,-847.0,8.0,6.0,6.0,7.0,7.0,5.0,5.0,5.0,PackageType.HEART_BEAT,4084.0,5.0,6.8,-80.0,DataVersion.HW_2FW2_X_X,2024-04-19 23:00:00,1.6805,0.0,BUILDING,2024-04-19 23:43:14.328_BUILDING,no_detection,0
2024-04-19 23:53:14.328,3.18,4.125,389.0,-495.0,-844.0,8.0,6.0,6.0,7.0,7.0,5.0,5.0,5.0,PackageType.HEART_BEAT,4084.0,5.0,6.8,-80.0,DataVersion.HW_2FW2_X_X,2024-04-19 23:00:00,1.6805,0.0,BUILDING,2024-04-19 23:53:14.328_BUILDING,no_detection,0
2024-04-20 00:03:13.216,3.18,4.125,393.0,-493.0,-851.0,5.0,5.0,4.0,6.0,6.0,6.0,5.0,4.0,PackageType.HEART_BEAT,4085.0,5.0,7.5,-78.0,DataVersion.HW_2FW2_X_X,2024-04-20 00:00:00,1.2305,0.0,BUILDING,2024-04-20 00:03:13.216_BUILDING,no_detection,0
2024-04-20 00:13:15.216,3.18,4.0,394.0,-495.0,-850.0,5.0,5.0,4.0,6.0,6.0,6.0,5.0,4.0,PackageType.HEART_BEAT,4085.0,5.0,7.5,-78.0,DataVersion.HW_2FW2_X_X,2024-04-20 00:00:00,1.2305,0.0,BUILDING,2024-04-20 00:13:15.216_BUILDING,no_detection,0
2024-04-20 00:23:15.216,3.18,3.875,391.0,-493.0,-851.0,5.0,5.0,4.0,6.0,6.0,6.0,5.0,4.0,PackageType.HEART_BEAT,4085.0,5.0,7.5,-78.0,DataVersion.HW_2FW2_X_X,2024-04-20 00:00:00,1.2305,0.0,BUILDING,2024-04-20 00:23:15.216_BUILDING,no_detection,0
2024-04-20 00:33:15.410,3.18,3.875,396.0,-493.0,-858.0,7.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,PackageType.HEART_BEAT,4086.0,5.0,6.2,-81.0,DataVersion.HW_2FW2_X_X,2024-04-20 00:00:00,1.2305,0.0,BUILDING,2024-04-20 00:33:15.410_BUILDING,no_detection,0
2024-04-20 00:43:14.410,3.18,3.75,396.0,-491.0,-856.0,7.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,PackageType.HEART_BEAT,4086.0,5.0,6.2,-81.0,DataVersion.HW_2FW2_X_X,2024-04-20 00:00:00,1.2305,0.0,BUILDING,2024-04-20 00:43:14.410_BUILDING,no_detection,0
2024-04-20 00:53:14.410,3.18,3.75,398.0,-493.0,-858.0,7.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,PackageType.HEART_BEAT,4086.0,5.0,6.2,-81.0,DataVersion.HW_2FW2_X_X,2024-04-20 00:00:00,1.2305,0.0,BUILDING,2024-04-20 00:53:14.410_BUILDING,no_detection,0
2024-04-20 01:03:12.135,3.18,3.625,398.0,-497.0,-857.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,PackageType.HEART_BEAT,4087.0,5.0,6.2,-81.0,DataVersion.HW_2FW2_X_X,2024-04-20 01:00:00,0.6805,0.0,BUILDING,2024-04-20 01:03:12.135_BUILDING,no_detection,0
2024-04-20 01:13:12.135,3.18,3.625,399.0,-494.0,-862.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,PackageType.HEART_BEAT,4087.0,5.0,6.2,-81.0,DataVersion.HW_2FW2_X_X,2024-04-20 01:00:00,0.6805,0.0,BUILDING,2024-04-20 01:13:12.135_BUILDING,no_detection,0
2024-04-20 01:23:12.135,3.18,3.5,397.0,-493.0,-866.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,PackageType.HEART_BEAT,4087.0,5.0,6.2,-81.0,DataVersion.HW_2FW2_X_X,2024-04-20 01:00:00,0.6805,0.0,BUILDING,2024-04-20 01:23:12.135_BUILDING,no_detection,0
2024-04-20 01:33:11.178,3.18,3.5,402.0,-495.0,-861.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,PackageType.HEART_BEAT,4088.0,5.0,8.0,-79.0,DataVersion.HW_2FW2_X_X,2024-04-20 01:00:00,0.6805,0.0,BUILDING,2024-04-20 01:33:11.178_BUILDING,no_detection,0
2024-04-20 01:43:10.178,3.18,3.375,401.0,-491.0,-862.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,PackageType.HEART_BEAT,4088.0,5.0,8.0,-79.0,DataVersion.HW_2FW2_X_X,2024-04-20 01:00:00,0.6805,0.0,BUILDING,2024-04-20 01:43:10.178_BUILDING,no_detection,0
2024-04-20 01:53:10.178,3.18,3.375,405.0,-492.0,-862.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,PackageType.HEART_BEAT,4088.0,5.0,8.0,-79.0,DataVersion.HW_2FW2_X_X,2024-04-20 01:00:00,0.6805,0.0,BUILDING,2024-04-20 01:53:10.178_BUILDING,no_detection,0
2024-04-20 02:03:08.665,3.18,3.25,404.0,-494.0,-867.0,6.0,4.0,5.0,5.0,6.0,6.0,5.0,5.0,PackageType.HEART_BEAT,4090.0,5.0,7.0,-78.0,DataVersion.HW_2FW2_X_X,2024-04-20 02:00:00,0.1805,0.0,BUILDING,2024-04-20 02:03:08.665_BUILDING,no_detection,0
2024-04-20 02:13:08.665,3.18,3.125,404.0,-496.0,-868.0,6.0,4.0,5.0,5.0,6.0,6.0,5.0,5.0,PackageType.HEART_BEAT,4090.0,5.0,7.0,-78.0,DataVersion.HW_2FW2_X_X,2024-04-20 02:00:00,0.1805,0.0,BUILDING,2024-04-20 02:13:08.665_BUILDING,no_detection,0
2024-04-20 02:23:09.665,3.18,3.125,405.0,-494.0,-872.0,6.0,4.0,5.0,5.0,6.0,6.0,5.0,5.0,PackageType.HEART_BEAT,4090.0,5.0,7.0,-78.0,DataVersion.HW_2FW2_X_X,2024-04-20 02:00:00,0.1805,0.0,BUILDING,2024-04-20 02:23:09.665_BUILDING,no_detection,0
2024-04-20 02:33:09.193,3.16,3.0,405.0,-495.0,-874.0,6.0,4.0,5.0,5.0,5.0,6.0,6.0,5.0,PackageType.HEART_BEAT,4091.0,5.0,6.5,-80.0,DataVersion.HW_2FW2_X_X,2024-04-20 02:00:00,0.1805,0.0,BUILDING,2024-04-20 02:33:09.193_BUILDING,no_detection,0
2024-04-20 02:43:09.193,3.16,2.875,410.0,-496.0,-875.0,6.0,4.0,5.0,5.0,5.0,6.0,6.0,5.0,PackageType.HEART_BEAT,4091.0,5.0,6.5,-80.0,DataVersion.HW_2FW2_X_X,2024-04-20 02:00:00,0.1805,0.0,BUILDING,2024-04-20 02:43:09.193_BUILDING,no_detection,0
2024-04-20 02:53:11.193,3.16,2.875,411.0,-494.0,-875.0,6.0,4.0,5.0,5.0,5.0,6.0,6.0,5.0,PackageType.HEART_BEAT,4091.0,5.0,6.5,-80.0,DataVersion.HW_2FW2_X_X,2024-04-20 02:00:00,0.1805,0.0,BUILDING,2024-04-20 02:53:11.193_BUILDING,no_detection,0
2024-04-20 03:03:11.943,3.16,2.75,411.0,-496.0,-880.0,7.0,5.0,6.0,6.0,5.0,7.0,7.0,4.0,PackageType.HEART_BEAT,4092.0,5.0,6.8,-80.0,DataVersion.HW_2FW2_X_X,2024-04-20 03:00:00,-1.3195,0.0,BUILDING,2024-04-20 03:03:11.943_BUILDING,no_detection,0
2024-04-20 03:13:10.943,3.16,2.625,410.0,-499.0,-879.0,7.0,5.0,6.0,6.0,5.0,7.0,7.0,4.0,PackageType.HEART_BEAT,4092.0,5.0,6.8,-80.0,DataVersion.HW_2FW2_X_X,2024-04-20 03:00:00,-1.3195,0.0,BUILDING,2024-04-20 03:13:10.943_BUILDING,no_detection,0
2024-04-20 03:23:09.943,3.16,2.625,414.0,-492.0,-883.0,7.0,5.0,6.0,6.0,5.0,7.0,7.0,4.0,PackageType.HEART_BEAT,4092.0,5.0,6.8,-80.0,DataVersion.HW_2FW2_X_X,2024-04-20 03:00:00,-1.3195,0.0,BUILDING,2024-04-20 03:23:09.943_BUILDING,no_detection,0
2024-04-20 03:33:07.718,3.18,2.5,416.0,-496.0,-881.0,6.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,PackageType.HEART_BEAT,4093.0,5.0,6.0,-80.0,DataVersion.HW_2FW2_X_X,2024-04-20 03:00:00,-1.3195,0.0,BUILDING,2024-04-20 03:33:07.718_BUILDING,no_detection,0
2024-04-20 03:43:10.718,3.18,2.5,415.0,-498.0,-882.0,6.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,PackageType.HEART_BEAT,4093.0,5.0,6.0,-80.0,DataVersion.HW_2FW2_X_X,2024-04-20 03:00:00,-1.3195,0.0,BUILDING,2024-04-20 03:43:10.718_BUILDING,no_detection,0
2024-04-20 03:53:09.718,3.18,2.375,413.0,-498.0,-885.0,6.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,PackageType.HEART_BEAT,4093.0,5.0,6.0,-80.0,DataVersion.HW_2FW2_X_X,2024-04-20 03:00:00,-1.3195,0.0,BUILDING,2024-04-20 03:53:09.718_BUILDING,no_detection,0
2024-04-20 04:03:07.369,3.18,2.375,420.0,-498.0,-886.0,7.0,5.0,4.0,4.0,7.0,7.0,5.0,5.0,PackageType.HEART_BEAT,4094.0,5.0,4.5,-81.0,DataVersion.HW_2FW2_X_X,2024-04-20 04:00:00,-1.6195,0.0,BUILDING,2024-04-20 04:03:07.369_BUILDING,no_detection,0
2024-04-20 04:13:07.369,3.18,2.25,415.0,-496.0,-885.0,7.0,5.0,4.0,4.0,7.0,7.0,5.0,5.0,PackageType.HEART_BEAT,4094.0,5.0,4.5,-81.0,DataVersion.HW_2FW2_X_X,2024-04-20 04:00:00,-1.6195,0.0,BUILDING,2024-04-20 04:13:07.369_BUILDING,no_detection,0
2024-04-20 04:23:07.369,3.18,2.25,415.0,-496.0,-888.0,7.0,5.0,4.0,4.0,7.0,7.0,5.0,5.0,PackageType.HEART_BEAT,4094.0,5.0,4.5,-81.0,DataVersion.HW_2FW2_X_X,2024-04-20 04:00:00,-1.6195,0.0,BUILDING,2024-04-20 04:23:07.369_BUILDING,no_detection,0
2024-04-20 04:33:06.949,3.18,2.375,412.0,-493.0,-883.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,PackageType.HEART_BEAT,4095.0,5.0,6.8,-78.0,DataVersion.HW_2FW2_X_X,2024-04-20 04:00:00,-1.6195,0.0,BUILDING,2024-04-20 04:33:06.949_BUILDING,no_detection,0
2024-04-20 04:43:07.949,3.18,2.5,403.0,-492.0,-877.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,PackageType.HEART_BEAT,4095.0,5.0,6.8,-78.0,DataVersion.HW_2FW2_X_X,2024-04-20 04:00:00,-1.6195,0.0,BUILDING,2024-04-20 04:43:07.949_BUILDING,no_detection,0
2024-04-20 04:53:05.949,3.18,2.875,402.0,-493.0,-869.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,PackageType.HEART_BEAT,4095.0,5.0,6.8,-78.0,DataVersion.HW_2FW2_X_X,2024-04-20 04:00:00,-1.6195,0.0,BUILDING,2024-04-20 04:53:05.949_BUILDING,no_detection,0
2024-04-20 05:03:04.930,3.18,3.25,395.0,-496.0,-869.0,6.0,4.0,5.0,5.0,6.0,4.0,6.0,6.0,PackageType.HEART_BEAT,4096.0,5.0,8.0,-80.0,DataVersion.HW_2FW2_X_X,2024-04-20 05:00:00,-1.9195,0.0,BUILDING,2024-04-20 05:03:04.930_BUILDING,no_detection,0
2024-04-20 05:13:03.930,3.18,3.5,397.0,-494.0,-866.0,6.0,4.0,5.0,5.0,6.0,4.0,6.0,6.0,PackageType.HEART_BEAT,4096.0,5.0,8.0,-80.0,DataVersion.HW_2FW2_X_X,2024-04-20 05:00:00,-1.9195,0.0,BUILDING,2024-04-20 05:13:03.930_BUILDING,no_detection,0
2024-04-20 05:23:02.930,3.18,3.625,392.0,-492.0,-867.0,6.0,4.0,5.0,5.0,6.0,4.0,6.0,6.0,PackageType.HEART_BEAT,4096.0,5.0,8.0,-80.0,DataVersion.HW_2FW2_X_X,2024-04-20 05:00:00,-1.9195,0.0,BUILDING,2024-04-20 05:23:02.930_BUILDING,no_detection,0
2024-04-20 05:33:03.921,3.18,3.875,388.0,-492.0,-861.0,7.0,6.0,5.0,6.0,6.0,5.0,4.0,4.0,PackageType.HEART_BEAT,4097.0,5.0,7.2,-78.0,DataVersion.HW_2FW2_X_X,2024-04-20 05:00:00,-1.9195,0.0,BUILDING,2024-04-20 05:33:03.921_BUILDING,no_detection,0
2024-04-20 05:43:03.921,3.18,4.125,385.0,-492.0,-860.0,7.0,6.0,5.0,6.0,6.0,5.0,4.0,4.0,PackageType.HEART_BEAT,4097.0,5.0,7.2,-78.0,DataVersion.HW_2FW2_X_X,2024-04-20 05:00:00,-1.9195,0.0,BUILDING,2024-04-20 05:43:03.921_BUILDING,no_detection,0
2024-04-20 05:53:05.921,3.18,4.25,380.0,-493.0,-855.0,7.0,6.0,5.0,6.0,6.0,5.0,4.0,4.0,PackageType.HEART_BEAT,4097.0,5.0,7.2,-78.0,DataVersion.HW_2FW2_X_X,2024-04-20 05:00:00,-1.9195,0.0,BUILDING,2024-04-20 05:53:05.921_BUILDING,no_detection,0
2024-04-20 06:03:05.411,3.18,4.5,373.0,-493.0,-848.0,6.0,6.0,4.0,4.0,6.0,6.0,4.0,6.0,PackageType.HEART_BEAT,4098.0,5.0,7.5,-79.0,DataVersion.HW_2FW2_X_X,2024-04-20 06:00:00,-2.3695,0.0,BUILDING,2024-04-20 06:03:05.411_BUILDING,no_detection,0
2024-04-20 06:13:05.411,3.18,5.0,366.0,-491.0,-849.0,6.0,6.0,4.0,4.0,6.0,6.0,4.0,6.0,PackageType.HEART_BEAT,4098.0,5.0,7.5,-79.0,DataVersion.HW_2FW2_X_X,2024-04-20 06:00:00,-2.3695,0.0,BUILDING,2024-04-20 06:13:05.411_BUILDING,no_detection,0
2024-04-20 06:23:07.411,3.18,5.375,362.0,-489.0,-841.0,6.0,6.0,4.0,4.0,6.0,6.0,4.0,6.0,PackageType.HEART_BEAT,4098.0,5.0,7.5,-79.0,DataVersion.HW_2FW2_X_X,2024-04-20 06:00:00,-2.3695,0.0,BUILDING,2024-04-20 06:23:07.411_BUILDING,no_detection,0
2024-04-20 06:33:05.419,3.18,5.625,362.0,-490.0,-842.0,7.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,PackageType.HEART_BEAT,4099.0,5.0,7.0,-81.0,DataVersion.HW_2FW2_X_X,2024-04-20 06:00:00,-2.3695,0.0,BUILDING,2024-04-20 06:33:05.419_BUILDING,no_detection,0
2024-04-20 06:43:05.419,3.18,5.625,352.0,-487.0,-830.0,7.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,PackageType.HEART_BEAT,4099.0,5.0,7.0,-81.0,DataVersion.HW_2FW2_X_X,2024-04-20 06:00:00,-2.3695,0.0,BUILDING,2024-04-20 06:43:05.419_BUILDING,no_detection,0
2024-04-20 06:53:07.419,3.18,6.25,352.0,-486.0,-836.0,7.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,PackageType.HEART_BEAT,4099.0,5.0,7.0,-81.0,DataVersion.HW_2FW2_X_X,2024-04-20 06:00:00,-2.3695,0.0,BUILDING,2024-04-20 06:53:07.419_BUILDING,no_detection,0
2024-04-20 07:03:07.310,3.18,6.0,362.0,-486.0,-847.0,7.0,5.0,7.0,7.0,5.0,4.0,5.0,5.0,PackageType.HEART_BEAT,4100.0,5.0,7.2,-80.0,DataVersion.HW_2FW2_X_X,2024-04-20 07:00:00,-0.4195,0.0,BUILDING,2024-04-20 07:03:07.310_BUILDING,no_detection,0
2024-04-20 07:13:05.310,3.18,5.5,367.0,-491.0,-847.0,7.0,5.0,7.0,7.0,5.0,4.0,5.0,5.0,PackageType.HEART_BEAT,4100.0,5.0,7.2,-80.0,DataVersion.HW_2FW2_X_X,2024-04-20 07:00:00,-0.4195,0.0,BUILDING,2024-04-20 07:13:05.310_BUILDING,no_detection,0
2024-04-20 07:23:05.310,3.18,5.25,367.0,-490.0,-846.0,7.0,5.0,7.0,7.0,5.0,4.0,5.0,5.0,PackageType.HEART_BEAT,4100.0,5.0,7.2,-80.0,DataVersion.HW_2FW2_X_X,2024-04-20 07:00:00,-0.4195,0.0,BUILDING,2024-04-20 07:23:05.310_BUILDING,no_detection,0
2024-04-20 07:33:04.845,3.18,5.375,364.0,-492.0,-848.0,7.0,4.0,4.0,5.0,5.0,5.0,5.0,7.0,PackageType.HEART_BEAT,4101.0,5.0,7.5,-77.0,DataVersion.HW_2FW2_X_X,2024-04-20 07:00:00,-0.4195,0.0,BUILDING,2024-04-20 07:33:04.845_BUILDING,no_detection,0
